hora,metaf,aero,hora_dt
1655031600000,"METAF SBGR 121100Z  31006KT 1000     BR OVC033   12/11 Q1019=
",SBGR,2022-06-12 11:00:00
1655035200000,"METAF SBGR 121200Z  18003KT 6000       OVC011   13/10 Q1017=
",SBGR,2022-06-12 12:00:00
1655038800000,"METAF SBGR 121300Z  32002KT 9000       BKN016   14/10 Q1020=
",SBGR,2022-06-12 13:00:00
1655042400000,"METAF SBGR 121400Z  31006KT CAVOK 16/09 Q1019=
",SBGR,2022-06-12 14:00:00
1655046000000,"METAF SBGR 121500Z  30008KT CAVOK 17/07 Q1016=
",SBGR,2022-06-12 15:00:00
1655049600000,"METAF SBGR 121600Z  30007KT CAVOK 15/06 Q1017=
",SBGR,2022-06-12 16:00:00
1655053200000,"METAF SBGR 121700Z  29009KT CAVOK 16/04 Q1018=
",SBGR,2022-06-12 17:00:00
1655056800000,"METAF SBGR 121800Z  26006KT CAVOK 17/05 Q1015=
",SBGR,2022-06-12 18:00:00
1655060400000,"METAF SBGR 121900Z  28007KT CAVOK 16/05 Q1017=
",SBGR,2022-06-12 19:00:00
1655064000000,"METAF SBGR 122000Z  28007KT CAVOK 14/02 Q1017=
",SBGR,2022-06-12 20:00:00
1655067600000,"METAF SBGR 122100Z  29008KT CAVOK 13/00 Q1014=
",SBGR,2022-06-12 21:00:00
1655071200000,"METAF SBGR 122200Z  27006KT CAVOK 12/01 Q1018=
",SBGR,2022-06-12 22:00:00
1655074800000,"METAF SBGR 122300Z  27005KT CAVOK 12/02 Q1021=
",SBGR,2022-06-12 23:00:00
1654992000000,"METAF SBKP 120000Z  25003KT 9999       BKN033   16/12 Q1013=
",SBKP,2022-06-12 00:00:00
1654995600000,"METAF SBKP 120100Z  21004KT 8000       SCT031   16/12 Q1016=
",SBKP,2022-06-12 01:00:00
1654999200000,"METAF SBKP 120200Z  26003KT 6000       BKN031   15/12 Q1016=
",SBKP,2022-06-12 02:00:00
1655002800000,"METAF SBKP 120300Z  24006KT 6000       OVC033   15/12 Q1015=
",SBKP,2022-06-12 03:00:00
1655006400000,"METAF SBKP 120400Z  23003KT 7000       OVC033   14/11 Q1016=
",SBKP,2022-06-12 04:00:00
1655010000000,"METAF SBKP 120500Z  31003KT 9000       OVC033   14/10 Q1016=
",SBKP,2022-06-12 05:00:00
1655013600000,"METAF SBKP 120600Z  14002KT 2000     BR OVC018   14/13 Q1013=
",SBKP,2022-06-12 06:00:00
1655017200000,"METAF SBKP 120700Z  19003KT 1000     BR OVC018   14/12 Q1017=
",SBKP,2022-06-12 07:00:00
1655020800000,"METAF SBKP 120800Z  33001KT 1000     BR OVC017   13/12 Q1017=
",SBKP,2022-06-12 08:00:00
1655024400000,"METAF SBKP 120900Z  32002KT 1000     BR OVC015   13/12 Q1016=
",SBKP,2022-06-12 09:00:00
1655028000000,"METAF SBKP 121000Z  33004KT 1000     BR OVC018   13/12 Q1018=
",SBKP,2022-06-12 10:00:00
1655031600000,"METAF SBKP 121100Z  34004KT 1000     BR OVC033   13/12 Q1019=
",SBKP,2022-06-12 11:00:00
1655035200000,"METAF SBKP 121200Z  17002KT 4000     BR OVC033   14/12 Q1017=
",SBKP,2022-06-12 12:00:00
1655038800000,"METAF SBKP 121300Z  22004KT 7000       BKN012   15/12 Q1021=
",SBKP,2022-06-12 13:00:00
1655042400000,"METAF SBKP 121400Z  31004KT CAVOK 17/09 Q1020=
",SBKP,2022-06-12 14:00:00
1655046000000,"METAF SBKP 121500Z  29006KT CAVOK 18/06 Q1017=
",SBKP,2022-06-12 15:00:00
1655049600000,"METAF SBKP 121600Z  27007KT CAVOK 18/05 Q1018=
",SBKP,2022-06-12 16:00:00
1655053200000,"METAF SBKP 121700Z  27006KT CAVOK 17/05 Q1019=
",SBKP,2022-06-12 17:00:00
1655056800000,"METAF SBKP 121800Z  23007KT CAVOK 19/01 Q1014=
",SBKP,2022-06-12 18:00:00
1655060400000,"METAF SBKP 121900Z  24006KT CAVOK 19/M01 Q1017=
",SBKP,2022-06-12 19:00:00
1655064000000,"METAF SBKP 122000Z  24006KT CAVOK 18/00 Q1019=
",SBKP,2022-06-12 20:00:00
1655067600000,"METAF SBKP 122100Z  27006KT CAVOK 18/M01 Q1016=
",SBKP,2022-06-12 21:00:00
1655071200000,"METAF SBKP 122200Z  27004KT CAVOK 18/00 Q1018=
",SBKP,2022-06-12 22:00:00
1655074800000,"METAF SBKP 122300Z  22005KT CAVOK 17/00 Q1021=
",SBKP,2022-06-12 23:00:00
1654992000000,"METAF SBSP 120000Z  18005KT 1000     BR OVC025   14/13 Q1016=
",SBSP,2022-06-12 00:00:00
1654995600000,"METAF SBSP 120100Z  11001KT 2000     BR OVC030   14/13 Q1017=
",SBSP,2022-06-12 01:00:00
1654999200000,"METAF SBSP 120200Z  32003KT 2000     BR OVC028   14/13 Q1015=
",SBSP,2022-06-12 02:00:00
1655002800000,"METAF SBSP 120300Z  25002KT 2000     BR OVC028   13/12 Q1014=
",SBSP,2022-06-12 03:00:00
1655006400000,"METAF SBSP 120400Z  34007KT 3000     BR OVC031   14/12 Q1014=
",SBSP,2022-06-12 04:00:00
1655010000000,"METAF SBSP 120500Z  32006KT 4000     BR BKN033   14/12 Q1016=
",SBSP,2022-06-12 05:00:00
1655013600000,"METAF SBSP 120600Z  21004KT 2000     BR OVC033   13/12 Q1015=
",SBSP,2022-06-12 06:00:00
1655017200000,"METAF SBSP 120700Z  26002KT 2000     BR OVC033   13/12 Q1017=
",SBSP,2022-06-12 07:00:00
1655020800000,"METAF SBSP 120800Z  27003KT 2000     BR OVC033   13/11 Q1016=
",SBSP,2022-06-12 08:00:00
1655024400000,"METAF SBSP 120900Z  32006KT 3000     BR OVC033   13/11 Q1013=
",SBSP,2022-06-12 09:00:00
1655028000000,"METAF SBSP 121000Z  33005KT 4000     BR OVC033   13/11 Q1017=
",SBSP,2022-06-12 10:00:00
1655031600000,"METAF SBSP 121100Z  31004KT 4000     BR OVC033   14/11 Q1020=
",SBSP,2022-06-12 11:00:00
1655035200000,"METAF SBSP 121200Z  18005KT 3000     BR OVC033   12/11 Q1019=
",SBSP,2022-06-12 12:00:00
1655038800000,"METAF SBSP 121300Z  35003KT 8000       OVC013   14/10 Q1020=
",SBSP,2022-06-12 13:00:00
1655042400000,"METAF SBSP 121400Z  33006KT 9999       FEW026   15/09 Q1018=
",SBSP,2022-06-12 14:00:00
1655046000000,"METAF SBSP 121500Z  31007KT CAVOK 16/06 Q1016=
",SBSP,2022-06-12 15:00:00
1655049600000,"METAF SBSP 121600Z  29008KT CAVOK 17/04 Q1017=
",SBSP,2022-06-12 16:00:00
1655053200000,"METAF SBSP 121700Z  28008KT CAVOK 17/03 Q1018=
",SBSP,2022-06-12 17:00:00
1655056800000,"METAF SBSP 121800Z  24004KT CAVOK 18/04 Q1016=
",SBSP,2022-06-12 18:00:00
1655060400000,"METAF SBSP 121900Z  29007KT CAVOK 18/00 Q1017=
",SBSP,2022-06-12 19:00:00
1655064000000,"METAF SBSP 122000Z  29008KT CAVOK 18/00 Q1017=
",SBSP,2022-06-12 20:00:00
1655067600000,"METAF SBSP 122100Z  29010KT CAVOK 17/M02 Q1014=
",SBSP,2022-06-12 21:00:00
1655071200000,"METAF SBSP 122200Z  27007KT CAVOK 17/00 Q1019=
",SBSP,2022-06-12 22:00:00
1655074800000,"METAF SBSP 122300Z  27005KT CAVOK 16/01 Q1021=
",SBSP,2022-06-12 23:00:00
1655078400000,"METAF SBGL 130000Z  21008KT 9999       OVC033   20/13 Q1017=
",SBGL,2022-06-13 00:00:00
1655082000000,"METAF SBGL 130100Z  26003KT 9999       OVC033   20/13 Q1019=
",SBGL,2022-06-13 01:00:00
1655085600000,"METAF SBGL 130200Z  27005KT 9999       OVC033   20/13 Q1021=
",SBGL,2022-06-13 02:00:00
1655089200000,"METAF SBGL 130300Z  27006KT 9999       OVC033   19/13 Q1018=
",SBGL,2022-06-13 03:00:00
1655092800000,"METAF SBGL 130400Z  31006KT 9999       BKN033   19/13 Q1017=
",SBGL,2022-06-13 04:00:00
1655096400000,"METAF SBGL 130500Z  25006KT 9999       BKN033   19/13 Q1019=
",SBGL,2022-06-13 05:00:00
1655100000000,"METAF SBGL 130600Z  31008KT 9999       FEW032   18/12 Q1016=
",SBGL,2022-06-13 06:00:00
1655103600000,"METAF SBGL 130700Z  32010KT CAVOK 18/12 Q1020=
",SBGL,2022-06-13 07:00:00
1655107200000,"METAF SBGL 130800Z  30011KT CAVOK 18/12 Q1021=
",SBGL,2022-06-13 08:00:00
1655110800000,"METAF SBGL 130900Z  30010KT CAVOK 18/12 Q1018=
",SBGL,2022-06-13 09:00:00
1655114400000,"METAF SBGL 131000Z  29008KT CAVOK 18/11 Q1019=
",SBGL,2022-06-13 10:00:00
1655118000000,"METAF SBGL 131100Z  28006KT CAVOK 18/11 Q1022=
",SBGL,2022-06-13 11:00:00
1655121600000,"METAF SBGL 131200Z  29009KT 9999       SCT033   18/12 Q1018=
",SBGL,2022-06-13 12:00:00
1655125200000,"METAF SBGL 131300Z  28010KT CAVOK 19/12 Q1023=
",SBGL,2022-06-13 13:00:00
1655128800000,"METAF SBGL 131400Z  28009KT CAVOK 21/11 Q1023=
",SBGL,2022-06-13 14:00:00
1655132400000,"METAF SBGL 131500Z  27008KT CAVOK 22/11 Q1019=
",SBGL,2022-06-13 15:00:00
1655136000000,"METAF SBGL 131600Z  20007KT CAVOK 22/12 Q1020=
",SBGL,2022-06-13 16:00:00
1655139600000,"METAF SBGL 131700Z  20010KT CAVOK 21/13 Q1021=
",SBGL,2022-06-13 17:00:00
1655143200000,"METAF SBGL 131800Z  25008KT 9999       SCT033   21/12 Q1017=
",SBGL,2022-06-13 18:00:00
1655146800000,"METAF SBGL 131900Z  28008KT 9999       FEW033   21/12 Q1020=
",SBGL,2022-06-13 19:00:00
1655150400000,"METAF SBGL 132000Z  28008KT CAVOK 21/12 Q1022=
",SBGL,2022-06-13 20:00:00
1655154000000,"METAF SBGL 132100Z  25005KT CAVOK 20/12 Q1019=
",SBGL,2022-06-13 21:00:00
1655157600000,"METAF SBGL 132200Z  22004KT CAVOK 20/13 Q1022=
",SBGL,2022-06-13 22:00:00
1655161200000,"METAF SBGL 132300Z  25002KT 9999       BKN027   20/14 Q1024=
",SBGL,2022-06-13 23:00:00
1655078400000,"METAF SBGR 130000Z  16005KT 1000     BR OVC012   09/08 Q1017=
",SBGR,2022-06-13 00:00:00
1655082000000,"METAF SBGR 130100Z  18001KT 1000     BR BKN017   08/07 Q1019=
",SBGR,2022-06-13 01:00:00
1655085600000,"METAF SBGR 130200Z  19001KT 2000     BR SCT019   09/08 Q1019=
",SBGR,2022-06-13 02:00:00
1655089200000,"METAF SBGR 130300Z  31004KT 3000     BR SCT022   09/07 Q1015=
",SBGR,2022-06-13 03:00:00
1655092800000,"METAF SBGR 130400Z  26003KT 6000       FEW020   09/06 Q1018=
",SBGR,2022-06-13 04:00:00
1655096400000,"METAF SBGR 130500Z  28001KT CAVOK 09/06 Q1021=
",SBGR,2022-06-13 05:00:00
1655100000000,"METAF SBGR 130600Z  12003KT 3000     BR FEW021   06/04 Q1017=
",SBGR,2022-06-13 06:00:00
1655103600000,"METAF SBGR 130700Z 09005KT 4000     BR    06/04 Q1021=
",SBGR,2022-06-13 07:00:00
1655107200000,"METAF SBGR 130800Z 07003KT CAVOK 06/02 Q1020=
",SBGR,2022-06-13 08:00:00
1655110800000,"METAF SBGR 130900Z 04005KT CAVOK 05/00 Q1015=
",SBGR,2022-06-13 09:00:00
1655114400000,"METAF SBGR 131000Z 05005KT CAVOK 06/01 Q1020=
",SBGR,2022-06-13 10:00:00
1655118000000,"METAF SBGR 131100Z 01003KT CAVOK 09/02 Q1021=
",SBGR,2022-06-13 11:00:00
1655121600000,"METAF SBGR 131200Z  12006KT CAVOK 12/05 Q1020=
",SBGR,2022-06-13 12:00:00
1655125200000,"METAF SBGR 131300Z  12005KT CAVOK 14/06 Q1024=
",SBGR,2022-06-13 13:00:00
1655128800000,"METAF SBGR 131400Z 09004KT CAVOK 16/06 Q1023=
",SBGR,2022-06-13 14:00:00
1655132400000,"METAF SBGR 131500Z  10003KT CAVOK 17/06 Q1018=
",SBGR,2022-06-13 15:00:00
1655136000000,"METAF SBGR 131600Z 08002KT CAVOK 17/06 Q1021=
",SBGR,2022-06-13 16:00:00
1655139600000,"METAF SBGR 131700Z  17003KT CAVOK 15/06 Q1022=
",SBGR,2022-06-13 17:00:00
1655143200000,"METAF SBGR 131800Z  12005KT CAVOK 16/07 Q1017=
",SBGR,2022-06-13 18:00:00
1655146800000,"METAF SBGR 131900Z  11004KT CAVOK 17/06 Q1022=
",SBGR,2022-06-13 19:00:00
1655150400000,"METAF SBGR 132000Z 07003KT CAVOK 15/07 Q1022=
",SBGR,2022-06-13 20:00:00
1655154000000,"METAF SBGR 132100Z 01004KT CAVOK 010/04 Q1017=
",SBGR,2022-06-13 21:00:00
1655157600000,"METAF SBGR 132200Z  11003KT CAVOK 010/03 Q1022=
",SBGR,2022-06-13 22:00:00
1655161200000,"METAF SBGR 132300Z  14003KT CAVOK 010/03 Q1023=
",SBGR,2022-06-13 23:00:00
1655078400000,"METAF SBKP 130000Z  15004KT CAVOK 15/05 Q1016=
",SBKP,2022-06-13 00:00:00
1655082000000,"METAF SBKP 130100Z  11003KT CAVOK 14/05 Q1019=
",SBKP,2022-06-13 01:00:00
1655085600000,"METAF SBKP 130200Z  18001KT CAVOK 14/05 Q1020=
",SBKP,2022-06-13 02:00:00
1655089200000,"METAF SBKP 130300Z  32003KT CAVOK 14/05 Q1016=
",SBKP,2022-06-13 03:00:00
1655092800000,"METAF SBKP 130400Z  34003KT CAVOK 13/05 Q1018=
",SBKP,2022-06-13 04:00:00
1655096400000,"METAF SBKP 130500Z  15002KT CAVOK 13/05 Q1020=
",SBKP,2022-06-13 05:00:00
1655100000000,"METAF SBKP 130600Z  12008KT 6000       SCT019   11/08 Q1016=
",SBKP,2022-06-13 06:00:00
1655103600000,"METAF SBKP 130700Z  11008KT 8000       FEW020   11/07 Q1020=
",SBKP,2022-06-13 07:00:00
1655107200000,"METAF SBKP 130800Z  11009KT CAVOK 11/06 Q1021=
",SBKP,2022-06-13 08:00:00
1655110800000,"METAF SBKP 130900Z 08006KT CAVOK 010/05 Q1016=
",SBKP,2022-06-13 09:00:00
1655114400000,"METAF SBKP 131000Z  10005KT CAVOK 11/05 Q1020=
",SBKP,2022-06-13 10:00:00
1655118000000,"METAF SBKP 131100Z  11003KT CAVOK 11/06 Q1022=
",SBKP,2022-06-13 11:00:00
1655121600000,"METAF SBKP 131200Z  12009KT CAVOK 14/03 Q1019=
",SBKP,2022-06-13 12:00:00
1655125200000,"METAF SBKP 131300Z  11007KT CAVOK 16/04 Q1024=
",SBKP,2022-06-13 13:00:00
1655128800000,"METAF SBKP 131400Z  12004KT CAVOK 18/04 Q1024=
",SBKP,2022-06-13 14:00:00
1655132400000,"METAF SBKP 131500Z 06003KT CAVOK 19/04 Q1019=
",SBKP,2022-06-13 15:00:00
1655136000000,"METAF SBKP 131600Z  10003KT CAVOK 20/04 Q1021=
",SBKP,2022-06-13 16:00:00
1655139600000,"METAF SBKP 131700Z  19002KT CAVOK 20/04 Q1021=
",SBKP,2022-06-13 17:00:00
1655143200000,"METAF SBKP 131800Z  12008KT CAVOK 19/05 Q1016=
",SBKP,2022-06-13 18:00:00
1655146800000,"METAF SBKP 131900Z  13008KT CAVOK 19/05 Q1022=
",SBKP,2022-06-13 19:00:00
1655150400000,"METAF SBKP 132000Z  12007KT CAVOK 19/05 Q1022=
",SBKP,2022-06-13 20:00:00
1655154000000,"METAF SBKP 132100Z  10004KT CAVOK 17/05 Q1017=
",SBKP,2022-06-13 21:00:00
1655157600000,"METAF SBKP 132200Z  11004KT CAVOK 16/05 Q1020=
",SBKP,2022-06-13 22:00:00
1655161200000,"METAF SBKP 132300Z  13006KT CAVOK 16/05 Q1022=
",SBKP,2022-06-13 23:00:00
1655078400000,"METAF SBSP 130000Z  12002KT 3000     BR OVC033   11/09 Q1018=
",SBSP,2022-06-13 00:00:00
1655082000000,"METAF SBSP 130100Z  18001KT 3000     BR OVC033   11/09 Q1019=
",SBSP,2022-06-13 01:00:00
1655085600000,"METAF SBSP 130200Z  34002KT 4000     BR BKN021   11/09 Q1019=
",SBSP,2022-06-13 02:00:00
1655089200000,"METAF SBSP 130300Z  33005KT 5000     BR SCT021   11/09 Q1014=
",SBSP,2022-06-13 03:00:00
1655092800000,"METAF SBSP 130400Z  25001KT 6000       SCT021   12/09 Q1018=
",SBSP,2022-06-13 04:00:00
1655096400000,"METAF SBSP 130500Z  17003KT 6000       SCT019   11/08 Q1022=
",SBSP,2022-06-13 05:00:00
1655100000000,"METAF SBSP 130600Z  23000KT CAVOK 010/06 Q1018=
",SBSP,2022-06-13 06:00:00
1655103600000,"METAF SBSP 130700Z  11001KT CAVOK 010/06 Q1022=
",SBSP,2022-06-13 07:00:00
1655107200000,"METAF SBSP 130800Z  34003KT CAVOK 010/05 Q1019=
",SBSP,2022-06-13 08:00:00
1655110800000,"METAF SBSP 130900Z  32001KT CAVOK 09/05 Q1015=
",SBSP,2022-06-13 09:00:00
1655114400000,"METAF SBSP 131000Z 01003KT CAVOK 09/05 Q1020=
",SBSP,2022-06-13 10:00:00
1655118000000,"METAF SBSP 131100Z  30001KT CAVOK 010/05 Q1022=
",SBSP,2022-06-13 11:00:00
1655121600000,"METAF SBSP 131200Z  13002KT 9999       FEW024   12/06 Q1022=
",SBSP,2022-06-13 12:00:00
1655125200000,"METAF SBSP 131300Z 06002KT CAVOK 14/06 Q1024=
",SBSP,2022-06-13 13:00:00
1655128800000,"METAF SBSP 131400Z 03001KT CAVOK 16/06 Q1022=
",SBSP,2022-06-13 14:00:00
1655132400000,"METAF SBSP 131500Z 08001KT CAVOK 17/05 Q1018=
",SBSP,2022-06-13 15:00:00
1655136000000,"METAF SBSP 131600Z 01001KT CAVOK 18/05 Q1021=
",SBSP,2022-06-13 16:00:00
1655139600000,"METAF SBSP 131700Z  23001KT CAVOK 18/05 Q1022=
",SBSP,2022-06-13 17:00:00
1655143200000,"METAF SBSP 131800Z  16004KT CAVOK 16/07 Q1018=
",SBSP,2022-06-13 18:00:00
1655146800000,"METAF SBSP 131900Z  14004KT CAVOK 17/07 Q1022=
",SBSP,2022-06-13 19:00:00
1655150400000,"METAF SBSP 132000Z 03001KT CAVOK 17/07 Q1021=
",SBSP,2022-06-13 20:00:00
1655154000000,"METAF SBSP 132100Z  25002KT CAVOK 16/07 Q1016=
",SBSP,2022-06-13 21:00:00
1655157600000,"METAF SBSP 132200Z  17005KT CAVOK 15/08 Q1022=
",SBSP,2022-06-13 22:00:00
1655161200000,"METAF SBSP 132300Z  16004KT 8000       FEW022   13/09 Q1023=
",SBSP,2022-06-13 23:00:00
1655164800000,"METAF SBGL 140000Z  28004KT 8000       BKN021   19/15 Q1020=
",SBGL,2022-06-14 00:00:00
1655168400000,"METAF SBGL 140100Z  31006KT 9000       BKN020   19/14 Q1022=
",SBGL,2022-06-14 01:00:00
1655172000000,"METAF SBGL 140200Z  32008KT 9000       BKN021   19/14 Q1024=
",SBGL,2022-06-14 02:00:00
1655175600000,"METAF SBGL 140300Z  32008KT 8000       BKN020   18/14 Q1020=
",SBGL,2022-06-14 03:00:00
1655179200000,"METAF SBGL 140400Z  30004KT 7000       BKN018   18/14 Q1021=
",SBGL,2022-06-14 04:00:00
1655182800000,"METAF SBGL 140500Z  32006KT 7000       OVC018   18/14 Q1022=
",SBGL,2022-06-14 05:00:00
1655186400000,"METAF SBGL 140600Z  28008KT 7000       BKN033   17/13 Q1019=
",SBGL,2022-06-14 06:00:00
1655190000000,"METAF SBGL 140700Z  30008KT 8000       BKN033   17/13 Q1021=
",SBGL,2022-06-14 07:00:00
1655193600000,"METAF SBGL 140800Z  29008KT 9999       BKN030   18/13 Q1023=
",SBGL,2022-06-14 08:00:00
1655197200000,"METAF SBGL 140900Z  29008KT 9999       BKN028   17/13 Q1021=
",SBGL,2022-06-14 09:00:00
1655200800000,"METAF SBGL 141000Z  29007KT 9999       BKN028   17/13 Q1022=
",SBGL,2022-06-14 10:00:00
1655204400000,"METAF SBGL 141100Z  30008KT 9999       OVC028   18/13 Q1023=
",SBGL,2022-06-14 11:00:00
1655208000000,"METAF SBGL 141200Z  27007KT 9999       OVC026   18/12 Q1022=
",SBGL,2022-06-14 12:00:00
1655211600000,"METAF SBGL 141300Z  28004KT 9999       OVC028   20/13 Q1024=
",SBGL,2022-06-14 13:00:00
1655215200000,"METAF SBGL 141400Z  28004KT 9999       BKN033   21/13 Q1025=
",SBGL,2022-06-14 14:00:00
1655218800000,"METAF SBGL 141500Z  35003KT 9999       OVC033   21/14 Q1022=
",SBGL,2022-06-14 15:00:00
1655222400000,"METAF SBGL 141600Z  20002KT 9999       OVC029   21/14 Q1022=
",SBGL,2022-06-14 16:00:00
1655226000000,"METAF SBGL 141700Z  17006KT 9999       BKN024   21/16 Q1022=
",SBGL,2022-06-14 17:00:00
1655229600000,"METAF SBGL 141800Z  16005KT 9999       OVC026   21/15 Q1019=
",SBGL,2022-06-14 18:00:00
1655233200000,"METAF SBGL 141900Z  14006KT 9999       OVC026   21/15 Q1022=
",SBGL,2022-06-14 19:00:00
1655236800000,"METAF SBGL 142000Z  15005KT 9999       OVC026   21/15 Q1023=
",SBGL,2022-06-14 20:00:00
1655240400000,"METAF SBGL 142100Z  13005KT 9999       OVC023   21/15 Q1022=
",SBGL,2022-06-14 21:00:00
1655244000000,"METAF SBGL 142200Z 07006KT 9999       OVC021   20/16 Q1022=
",SBGL,2022-06-14 22:00:00
1655247600000,"METAF SBGL 142300Z 09005KT 9000       BKN019   20/16 Q1023=
",SBGL,2022-06-14 23:00:00
1655164800000,"METAF SBGR 140000Z  14006KT 0450 FG     OVC018   010/09 Q1018=
",SBGR,2022-06-14 00:00:00
1655168400000,"METAF SBGR 140100Z  11006KT 0600 FG     OVC029   11/10 Q1022=
",SBGR,2022-06-14 01:00:00
1655172000000,"METAF SBGR 140200Z  11003KT 0600 FG     OVC033   11/10 Q1022=
",SBGR,2022-06-14 02:00:00
1655175600000,"METAF SBGR 140300Z 06005KT 0600 FG     OVC033   010/10 Q1017=
",SBGR,2022-06-14 03:00:00
1655179200000,"METAF SBGR 140400Z  10005KT 0800 FG     OVC033   010/09 Q1020=
",SBGR,2022-06-14 04:00:00
1655182800000,"METAF SBGR 140500Z  11005KT 0700 FG     OVC033   010/09 Q1021=
",SBGR,2022-06-14 05:00:00
1655186400000,"METAF SBGR 140600Z 09006KT 0700 FG     OVC027   08/08 Q1019=
",SBGR,2022-06-14 06:00:00
1655190000000,"METAF SBGR 140700Z 09005KT 1000     BR OVC028   08/07 Q1022=
",SBGR,2022-06-14 07:00:00
1655193600000,"METAF SBGR 140800Z 09006KT 1000     BR BKN028   07/06 Q1021=
",SBGR,2022-06-14 08:00:00
1655197200000,"METAF SBGR 140900Z 08005KT 0750 FG     OVC028   06/05 Q1017=
",SBGR,2022-06-14 09:00:00
1655200800000,"METAF SBGR 141000Z  10005KT 1000     BR BKN028   06/06 Q1021=
",SBGR,2022-06-14 10:00:00
1655204400000,"METAF SBGR 141100Z 08005KT 3000     BR BKN028   09/07 Q1023=
",SBGR,2022-06-14 11:00:00
1655208000000,"METAF SBGR 141200Z  10006KT 5000     BR BKN027   11/09 Q1022=
",SBGR,2022-06-14 12:00:00
1655211600000,"METAF SBGR 141300Z  10007KT CAVOK 14/09 Q1025=
",SBGR,2022-06-14 13:00:00
1655215200000,"METAF SBGR 141400Z  10006KT CAVOK 16/08 Q1024=
",SBGR,2022-06-14 14:00:00
1655218800000,"METAF SBGR 141500Z 08006KT CAVOK 17/08 Q1020=
",SBGR,2022-06-14 15:00:00
1655222400000,"METAF SBGR 141600Z 06005KT CAVOK 19/08 Q1021=
",SBGR,2022-06-14 16:00:00
1655226000000,"METAF SBGR 141700Z 08003KT CAVOK 20/07 Q1021=
",SBGR,2022-06-14 17:00:00
1655229600000,"METAF SBGR 141800Z 08005KT CAVOK 18/07 Q1019=
",SBGR,2022-06-14 18:00:00
1655233200000,"METAF SBGR 141900Z 08005KT CAVOK 19/07 Q1022=
",SBGR,2022-06-14 19:00:00
1655236800000,"METAF SBGR 142000Z 07004KT CAVOK 17/08 Q1020=
",SBGR,2022-06-14 20:00:00
1655240400000,"METAF SBGR 142100Z 04006KT CAVOK 12/05 Q1018=
",SBGR,2022-06-14 21:00:00
1655244000000,"METAF SBGR 142200Z 03006KT CAVOK 11/05 Q1021=
",SBGR,2022-06-14 22:00:00
1655247600000,"METAF SBGR 142300Z 03006KT CAVOK 11/05 Q1020=
",SBGR,2022-06-14 23:00:00
1655164800000,"METAF SBKP 140000Z  12008KT CAVOK 14/07 Q1017=
",SBKP,2022-06-14 00:00:00
1655168400000,"METAF SBKP 140100Z  11010KT CAVOK 13/08 Q1021=
",SBKP,2022-06-14 01:00:00
1655172000000,"METAF SBKP 140200Z  11010KT 8000       FEW033   12/09 Q1022=
",SBKP,2022-06-14 02:00:00
1655175600000,"METAF SBKP 140300Z 09007KT 5000     BR SCT033   11/09 Q1016=
",SBKP,2022-06-14 03:00:00
1655179200000,"METAF SBKP 140400Z  11006KT 4000     BR SCT033   11/08 Q1019=
",SBKP,2022-06-14 04:00:00
1655182800000,"METAF SBKP 140500Z  11008KT 3000     BR BKN033   010/08 Q1020=
",SBKP,2022-06-14 05:00:00
1655186400000,"METAF SBKP 140600Z  11011KT 6000       FEW027   11/08 Q1018=
",SBKP,2022-06-14 06:00:00
1655190000000,"METAF SBKP 140700Z  11012KT CAVOK 11/07 Q1022=
",SBKP,2022-06-14 07:00:00
1655193600000,"METAF SBKP 140800Z  11010KT CAVOK 11/06 Q1020=
",SBKP,2022-06-14 08:00:00
1655197200000,"METAF SBKP 140900Z  10008KT CAVOK 11/05 Q1017=
",SBKP,2022-06-14 09:00:00
1655200800000,"METAF SBKP 141000Z  10008KT CAVOK 11/04 Q1020=
",SBKP,2022-06-14 10:00:00
1655204400000,"METAF SBKP 141100Z  11008KT CAVOK 12/04 Q1022=
",SBKP,2022-06-14 11:00:00
1655208000000,"METAF SBKP 141200Z  11011KT CAVOK 14/08 Q1021=
",SBKP,2022-06-14 12:00:00
1655211600000,"METAF SBKP 141300Z  10008KT CAVOK 17/07 Q1026=
",SBKP,2022-06-14 13:00:00
1655215200000,"METAF SBKP 141400Z 08006KT CAVOK 19/06 Q1024=
",SBKP,2022-06-14 14:00:00
1655218800000,"METAF SBKP 141500Z 06004KT CAVOK 21/05 Q1020=
",SBKP,2022-06-14 15:00:00
1655222400000,"METAF SBKP 141600Z 02004KT CAVOK 22/03 Q1021=
",SBKP,2022-06-14 16:00:00
1655226000000,"METAF SBKP 141700Z  36005KT CAVOK 23/00 Q1020=
",SBKP,2022-06-14 17:00:00
1655229600000,"METAF SBKP 141800Z  11006KT CAVOK 22/05 Q1018=
",SBKP,2022-06-14 18:00:00
1655233200000,"METAF SBKP 141900Z  10004KT CAVOK 22/06 Q1022=
",SBKP,2022-06-14 19:00:00
1655236800000,"METAF SBKP 142000Z 08004KT CAVOK 22/06 Q1021=
",SBKP,2022-06-14 20:00:00
1655240400000,"METAF SBKP 142100Z 04005KT CAVOK 20/04 Q1018=
",SBKP,2022-06-14 21:00:00
1655244000000,"METAF SBKP 142200Z 04005KT CAVOK 19/02 Q1021=
",SBKP,2022-06-14 22:00:00
1655247600000,"METAF SBKP 142300Z 03006KT CAVOK 17/02 Q1020=
",SBKP,2022-06-14 23:00:00
1655164800000,"METAF SBSP 140000Z  14005KT 1000     BR OVC020   12/11 Q1019=
",SBSP,2022-06-14 00:00:00
