hora,metar,aero,hora_dt
1654797600000,METAR SBKP 091800Z 21003KT 9000 FEW020 BKN060 22/17 Q1017=,SBKP,2022-06-09 18:00:00
1654801200000,METAR SBKP 091900Z 27004KT 200V320 8000 FEW020 BKN070 22/17 Q1017=,SBKP,2022-06-09 19:00:00
1654804800000,METAR SBKP 092000Z 26004KT 8000 SCT020 BKN100 22/17 Q1017=,SBKP,2022-06-09 20:00:00
1654808400000,METAR SBKP 092100Z 32002KT 8000 BKN020 SCT100 21/17 Q1017=,SBKP,2022-06-09 21:00:00
1654812000000,METAR SBKP 092200Z 33003KT 6000 SCT035 BKN080 20/18 Q1018=,SBKP,2022-06-09 22:00:00
1654815600000,METAR SBKP 092300Z 01003KT 6000 FEW035 BKN070 20/17 Q1018=,SBKP,2022-06-09 23:00:00
1654732800000,METAR SBPA 090000Z 00000KT CAVOK 15/15 Q1017=,SBPA,2022-06-09 00:00:00
1654736400000,METAR SBPA 090100Z 28003KT CAVOK 14/14 Q1017=,SBPA,2022-06-09 01:00:00
1654740000000,METAR SBPA 090200Z VRB02KT 7000 NSC 14/13 Q1017=,SBPA,2022-06-09 02:00:00
1654743600000,METAR SBPA 090300Z 00000KT 7000 NSC 12/12 Q1017=,SBPA,2022-06-09 03:00:00
1654744800000,SPECI SBPA 090320Z 00000KT 3000 BR FEW002 12/12 Q1017=,SBPA,2022-06-09 03:20:00
1654747200000,METAR SBPA 090400Z 00000KT 2500 BR SCT002 BKN025 12/12 Q1017=,SBPA,2022-06-09 04:00:00
1654749060000,SPECI SBPA 090431Z VRB02KT 2000 BR BKN002 BKN020 12/12 Q1017=,SBPA,2022-06-09 04:31:00
1654750800000,METAR SBPA 090500Z VRB02KT 2300 BR BKN002 BKN025 13/12 Q1017=,SBPA,2022-06-09 05:00:00
1654754400000,METAR SBPA 090600Z 00000KT 2000 BR BCFG OVC002 13/13 Q1017=,SBPA,2022-06-09 06:00:00
1654754940000,SPECI SBPA 090609Z 00000KT 0300 R29///// R11/0400 FG VV002 13/13 Q1017=,SBPA,2022-06-09 06:09:00
1654758000000,METAR SBPA 090700Z 01004KT 0300 R29///// R11/0500 FG VV002 13/13 Q1017=,SBPA,2022-06-09 07:00:00
1654761600000,METAR SBPA 090800Z 25001KT 0200 R29///// R11/0600 FG VV002 13/13 Q1017=,SBPA,2022-06-09 08:00:00
1654763160000,SPECI SBPA 090826Z 22002KT 0200 R29///// R11/0500 FG VV002 13/13 Q1017=,SBPA,2022-06-09 08:26:00
1654765200000,METAR SBPA 090900Z 00000KT 0250 R29///// R11/0550 FG VV002 13/13 Q1017=,SBPA,2022-06-09 09:00:00
1654768800000,METAR SBPA 091000Z 00000KT 0400 R29///// R11/0600 FG VV002 13/13 Q1017=,SBPA,2022-06-09 10:00:00
1654772400000,METAR SBPA 091100Z 33003KT 0250 R29///// R11/0600N FG VV002 13/13 Q1018=,SBPA,2022-06-09 11:00:00
1654776000000,METAR SBPA 091200Z 00000KT 0500 R29///// R11/1300U FG VV002 13/13 Q1019=,SBPA,2022-06-09 12:00:00
1654779600000,METAR SBPA 091300Z 33003KT 310V040 0500 R29///// R11/1000N FG FEW001 OVC002 14/14 Q1019=,SBPA,2022-06-09 13:00:00
1654783200000,METAR SBPA 091400Z VRB01KT 1100 R29///// R11/1600U BR FEW001 BKN002 15/15 Q1019=,SBPA,2022-06-09 14:00:00
1654784400000,SPECI SBPA 091420Z VRB02KT 1800 R29///// R11/P2000U BR FEW001 BKN003 BKN005 15/15 Q1018=,SBPA,2022-06-09 14:20:00
1654786800000,METAR COR SBPA 091500Z 06003KT 010V090 2600 BR FEW002 BKN003 BKN005 16/16 Q1018=,SBPA,2022-06-09 15:00:00
1654789200000,SPECI SBPA 091540Z 06004KT 020V090 3200 BR SCT005 19/16 Q1017=,SBPA,2022-06-09 15:40:00
1654790400000,METAR SBPA 091600Z 07003KT 020V120 6000 FEW005 19/16 Q1017=,SBPA,2022-06-09 16:00:00
1654794000000,METAR SBPA 091700Z 27003KT 230V320 7000 FEW005 20/16 Q1016=,SBPA,2022-06-09 17:00:00
1654797600000,METAR SBPA 091800Z VRB02KT 8000 NSC 21/16 Q1016=,SBPA,2022-06-09 18:00:00
1654801200000,METAR SBPA 091900Z VRB03KT CAVOK 20/16 Q1016=,SBPA,2022-06-09 19:00:00
1654804800000,METAR SBPA 092000Z 07005KT CAVOK 20/16 Q1016=,SBPA,2022-06-09 20:00:00
1654808400000,METAR SBPA 092100Z VRB02KT CAVOK 18/16 Q1016=,SBPA,2022-06-09 21:00:00
1654812000000,METAR SBPA 092200Z 27003KT CAVOK 16/15 Q1016=,SBPA,2022-06-09 22:00:00
1654815600000,METAR SBPA 092300Z VRB02KT 9000 NSC 15/14 Q1016=,SBPA,2022-06-09 23:00:00
1654732800000,METAR SBRF 090000Z 14007KT 9999 SCT018 26/24 Q1014=,SBRF,2022-06-09 00:00:00
1654736400000,METAR SBRF 090100Z 13007KT 9999 SCT018 27/24 Q1014=,SBRF,2022-06-09 01:00:00
1654740000000,METAR SBRF 090200Z 13007KT 9999 SCT018 26/24 Q1013=,SBRF,2022-06-09 02:00:00
1654743600000,METAR SBRF 090300Z 14003KT 100V170 9999 SCT020 26/24 Q1013=,SBRF,2022-06-09 03:00:00
1654747200000,METAR SBRF 090400Z 23005KT 9999 BKN020 25/24 Q1012=,SBRF,2022-06-09 04:00:00
1654750800000,METAR SBRF 090500Z 17005KT 140V220 5000 -RA BR FEW008 BKN012 BKN060 24/24 Q1012=,SBRF,2022-06-09 05:00:00
1654754400000,METAR SBRF 090600Z 22003KT 170V290 9999 VCSH FEW012 BKN020 BKN050 24/23 Q1012=,SBRF,2022-06-09 06:00:00
1654758000000,METAR SBRF 090700Z 21003KT 170V260 9999 SCT020 BKN050 24/23 Q1012=,SBRF,2022-06-09 07:00:00
1654761600000,METAR SBRF 090800Z 22002KT 9999 SCT020 SCT050 24/23 Q1013=,SBRF,2022-06-09 08:00:00
1654765200000,METAR SBRF 090900Z 24001KT 9999 BKN018 BKN060 24/23 Q1013=,SBRF,2022-06-09 09:00:00
1654768800000,METAR SBRF 091000Z 22003KT 9999 SCT020 25/23 Q1014=,SBRF,2022-06-09 10:00:00
1654772400000,METAR SBRF 091100Z 20006KT 9999 SCT018 FEW020TCU 26/24 Q1015=,SBRF,2022-06-09 11:00:00
1654776000000,METAR SBRF 091200Z 20006KT 8000 VCSH FEW013 BKN018 FEW020TCU 26/24 Q1015=,SBRF,2022-06-09 12:00:00
1654779600000,METAR SBRF 091300Z 19006KT 9999 FEW013 SCT019 FEW020TCU 28/23 Q1015=,SBRF,2022-06-09 13:00:00
1654783200000,METAR SBRF 091400Z 16012KT 9999 SCT020 FEW023TCU 29/23 Q1014=,SBRF,2022-06-09 14:00:00
1654786800000,METAR SBRF 091500Z 15011KT 9999 SCT020 FEW023TCU 28/22 Q1014=,SBRF,2022-06-09 15:00:00
1654790400000,METAR SBRF 091600Z 16011KT 9999 SCT020 FEW023TCU 29/24 Q1013=,SBRF,2022-06-09 16:00:00
1654794000000,METAR SBRF 091700Z 15012KT 9999 SCT020 28/23 Q1012=,SBRF,2022-06-09 17:00:00
1654797600000,METAR SBRF 091800Z 14011KT 110V180 9999 SCT025 SCT100 28/23 Q1012=,SBRF,2022-06-09 18:00:00
1654801200000,METAR SBRF 091900Z 16011KT 9999 SCT025 SCT100 28/23 Q1012=,SBRF,2022-06-09 19:00:00
1654804800000,METAR SBRF 092000Z 15009KT 9999 FEW020 SCT100 28/23 Q1013=,SBRF,2022-06-09 20:00:00
1654808400000,METAR SBRF 092100Z 16010KT 9999 FEW020 SCT050 27/23 Q1013=,SBRF,2022-06-09 21:00:00
1654812000000,METAR SBRF 092200Z 15008KT 9999 FEW025 26/23 Q1014=,SBRF,2022-06-09 22:00:00
1654815600000,METAR SBRF 092300Z 15009KT 9999 FEW020 27/23 Q1014=,SBRF,2022-06-09 23:00:00
1654732800000,METAR SBRJ 090000Z 05003KT 9999 FEW015 BKN040 23/20 Q1015=,SBRJ,2022-06-09 00:00:00
1654736400000,METAR SBRJ 090100Z 04005KT 9999 FEW020 BKN040 23/21 Q1015=,SBRJ,2022-06-09 01:00:00
1654740000000,METAR SBRJ 090200Z 04004KT 9999 FEW020 SCT050 BKN100 23/20 Q1015=,SBRJ,2022-06-09 02:00:00
1654764600000,SPECI SBRJ 090850Z VRB02KT 9999 SCT025 BKN050 22/20 Q1015=,SBRJ,2022-06-09 08:50:00
1654765200000,METAR SBRJ 090900Z VRB02KT 9999 SCT025 BKN050 22/20 Q1015=,SBRJ,2022-06-09 09:00:00
1654768800000,METAR SBRJ 091000Z 16003KT 9999 FEW010 SCT025 BKN040 22/20 Q1016=,SBRJ,2022-06-09 10:00:00
1654771200000,SPECI SBRJ 091040Z 03005KT 010V080 6000 BKN012 BKN025 OVC040 22/21 Q1016=,SBRJ,2022-06-09 10:40:00
1654772400000,METAR SBRJ 091100Z 02005KT 6000 -RA BKN012 BKN023 OVC040 22/21 Q1016=,SBRJ,2022-06-09 11:00:00
1654776000000,METAR SBRJ 091200Z 01004KT 7000 BKN012 BKN025 OVC060 22/21 Q1017=,SBRJ,2022-06-09 12:00:00
1654779600000,METAR SBRJ 091300Z 03003KT 9000 BKN012 BKN025 OVC060 22/20 Q1017=,SBRJ,2022-06-09 13:00:00
1654783200000,METAR SBRJ 091400Z VRB02KT 9999 BKN012 BKN025 OVC060 23/20 Q1017=,SBRJ,2022-06-09 14:00:00
1654786800000,METAR SBRJ 091500Z 18007KT 9999 BKN012 BKN025 BKN060 23/20 Q1017=,SBRJ,2022-06-09 15:00:00
1654788660000,SPECI SBRJ 091531Z 16007KT 9999 SCT012 BKN025 BKN050 24/20 Q1016=,SBRJ,2022-06-09 15:31:00
1654790400000,METAR SBRJ 091600Z 16008KT 9999 SCT013 SCT025 BKN050 23/20 Q1016=,SBRJ,2022-06-09 16:00:00
1654794000000,METAR SBRJ 091700Z 15009KT 9999 FEW013 SCT025 BKN050 23/20 Q1016=,SBRJ,2022-06-09 17:00:00
1654797600000,METAR SBRJ 091800Z 16009KT 9999 FEW013 SCT025 BKN050 23/20 Q1015=,SBRJ,2022-06-09 18:00:00
1654801200000,METAR SBRJ 091900Z 16010KT 9999 FEW013 SCT025 BKN050 23/20 Q1015=,SBRJ,2022-06-09 19:00:00
1654804800000,METAR SBRJ 092000Z 17008KT 9999 FEW013 SCT025 BKN050 22/20 Q1016=,SBRJ,2022-06-09 20:00:00
1654808400000,METAR SBRJ 092100Z 16008KT 9999 SCT025 BKN050 22/20 Q1016=,SBRJ,2022-06-09 21:00:00
1654812000000,METAR SBRJ 092200Z 16006KT 9999 SCT025 OVC040 23/19 Q1016=,SBRJ,2022-06-09 22:00:00
1654815600000,METAR SBRJ 092300Z 17005KT 9999 SCT025 OVC040 22/19 Q1016=,SBRJ,2022-06-09 23:00:00
1654732800000,METAR SBSP 090000Z 15005KT 9999 OVC007 15/14 Q1019=,SBSP,2022-06-09 00:00:00
1654736400000,METAR SBSP 090100Z 14004KT 9999 SCT005 OVC007 15/14 Q1019=,SBSP,2022-06-09 01:00:00
1654740000000,METAR SBSP 090200Z 14005KT 9999 SCT005 OVC007 15/14 Q1019=,SBSP,2022-06-09 02:00:00
1654740060000,SPECI SBSP 090201Z 13004KT 100V160 9999 OVC008 15/14 Q1019=,SBSP,2022-06-09 02:01:00
1654743600000,METAR SBSP 090300Z AUTO 18004KT 9999 OVC007 15/13 Q1019=,SBSP,2022-06-09 03:00:00
1654743720000,SPECI SBSP 090302Z AUTO 18004KT 150V210 9999 BKN006 OVC010 15/14 Q1019=,SBSP,2022-06-09 03:02:00
1654746000000,SPECI SBSP 090340Z AUTO 16003KT 9999 BKN007 OVC017 15/14 Q1019=,SBSP,2022-06-09 03:40:00
1654747200000,METAR SBSP 090400Z AUTO 17003KT 9999 SCT005 BKN007 OVC016 15/14 Q1019=,SBSP,2022-06-09 04:00:00
1654750800000,METAR SBSP 090500Z AUTO 23002KT 9999 OVC006 15/13 Q1018=,SBSP,2022-06-09 05:00:00
1654751340000,SPECI SBSP 090509Z AUTO 24003KT 9999 SCT006 OVC015 15/13 Q1018=,SBSP,2022-06-09 05:09:00
1654753140000,SPECI SBSP 090539Z AUTO 24004KT 9999 SCT004 BKN006 OVC016 15/13 Q1018=,SBSP,2022-06-09 05:39:00
1654754400000,METAR SBSP 090600Z AUTO 22003KT 160V260 9999 SCT003 BKN006 OVC016 15/13 Q1018=,SBSP,2022-06-09 06:00:00
1654757520000,SPECI SBSP 090652Z AUTO 22004KT 190V250 9999 OVC004 14/13 Q1018=,SBSP,2022-06-09 06:52:00
1654758000000,METAR SBSP 090700Z AUTO 23004KT 190V250 9999 SCT003 OVC005 14/13 Q1018=,SBSP,2022-06-09 07:00:00
1654758600000,SPECI SBSP 090710Z AUTO 22005KT 9999 SCT002 OVC004 14/13 Q1018=,SBSP,2022-06-09 07:10:00
1654761600000,METAR SBSP 090800Z AUTO 18004KT 9999 SCT002 OVC004 14/13 Q1018=,SBSP,2022-06-09 08:00:00
1654761960000,SPECI SBSP 090806Z AUTO 17003KT 120V210 9999 SCT002 OVC005 14/13 Q1018=,SBSP,2022-06-09 08:06:00
1654765200000,METAR SBSP 090900Z 22005KT 4000 BR SCT002 OVC004 14/13 Q1019=,SBSP,2022-06-09 09:00:00
1654766220000,SPECI SBSP 090917Z 26004KT 170V300 2000 BR SCT001 OVC004 14/13 Q1019=,SBSP,2022-06-09 09:17:00
1654767000000,SPECI COR SBSP 090930Z 24005KT 200V290 0800 R17/P2000N R35/P2000 FG SCT001 OVC004 14/13 Q1019=,SBSP,2022-06-09 09:30:00
1654767960000,SPECI SBSP 090946Z 23003KT 160V290 2000 BR SCT001 OVC003 14/13 Q1019=,SBSP,2022-06-09 09:46:00
1654768800000,METAR SBSP 091000Z 22003KT 3000 BR SCT001 OVC003 14/13 Q1019=,SBSP,2022-06-09 10:00:00
1654769820000,SPECI SBSP 091017Z VRB02KT 5000 BR SCT002 BKN005 BKN015 14/13 Q1020=,SBSP,2022-06-09 10:17:00
1654770900000,SPECI SBSP 091035Z 15003KT 6000 FEW002 BKN015 BKN065 14/13 Q1020=,SBSP,2022-06-09 10:35:00
1654772400000,METAR SBSP 091100Z VRB02KT 6000 FEW002 BKN015 BKN065 14/13 Q1020=,SBSP,2022-06-09 11:00:00
1654776000000,METAR SBSP 091200Z 15004KT 8000 BKN015 BKN065 16/14 Q1021=,SBSP,2022-06-09 12:00:00
1654779600000,METAR SBSP 091300Z VRB02KT 8000 BKN015 SCT065 17/14 Q1021=,SBSP,2022-06-09 13:00:00
1654783200000,METAR SBSP 091400Z 06004KT 020V140 6000 OVC013 17/14 Q1021=,SBSP,2022-06-09 14:00:00
1654786800000,METAR SBSP 091500Z 06003KT 010V150 6000 OVC014 18/15 Q1020=,SBSP,2022-06-09 15:00:00
1654790400000,METAR SBSP 091600Z 05004KT 010V130 5000 HZ BKN015 19/15 Q1019=,SBSP,2022-06-09 16:00:00
1654794000000,METAR SBSP 091700Z 07004KT 030V110 7000 BKN015 19/15 Q1019=,SBSP,2022-06-09 17:00:00
1654797600000,METAR SBSP 091800Z 08003KT 020V120 6000 BKN019 BKN066 19/15 Q1019=,SBSP,2022-06-09 18:00:00
1654801200000,METAR SBSP 091900Z 09003KT 050V120 6000 FEW019 SCT100 19/15 Q1019=,SBSP,2022-06-09 19:00:00
1654804800000,METAR SBSP 092000Z 07005KT 040V100 6000 FEW017 BKN040 19/15 Q1019=,SBSP,2022-06-09 20:00:00
1654808400000,METAR SBSP 092100Z 08006KT 050V110 7000 NSC 18/15 Q1019=,SBSP,2022-06-09 21:00:00
1654809960000,SPECI SBSP 092126Z 07004KT 040V110 4000 -RA BR BKN036 OVC100 18/15 Q1019=,SBSP,2022-06-09 21:26:00
1654812000000,METAR SBSP 092200Z 09003KT 030V160 5000 -RA BR FEW013 BKN030 BKN100 18/16 Q1019=,SBSP,2022-06-09 22:00:00
1654815600000,METAR SBSP 092300Z 10003KT 070V130 3000 -RA BR FEW008 BKN023 OVC030 17/16 Q1019=,SBSP,2022-06-09 23:00:00
1654817100000,SPECI SBSP 092325Z VRB02KT 3000 -RA BR BKN006 OVC030 17/16 Q1020=,SBSP,2022-06-09 23:25:00
1654817580000,SPECI SBSP 092333Z 05003KT 020V090 1500 R17/P2000N R35/P2000N RA BR FEW004 BKN006 OVC023 17/16 Q1020=,SBSP,2022-06-09 23:33:00
1654732800000,METAR SBSV 090000Z 05003KT CAVOK 24/21 Q1015=,SBSV,2022-06-09 00:00:00
1654736400000,METAR SBSV 090100Z 00000KT CAVOK 23/21 Q1015=,SBSV,2022-06-09 01:00:00
1654740000000,METAR SBSV 090200Z 35002KT CAVOK 23/21 Q1015=,SBSV,2022-06-09 02:00:00
1654743600000,METAR SBSV 090300Z VRB02KT CAVOK 22/20 Q1015=,SBSV,2022-06-09 03:00:00
1654747200000,METAR SBSV 090400Z 28002KT CAVOK 22/20 Q1014=,SBSV,2022-06-09 04:00:00
1654750800000,METAR SBSV 090500Z 26002KT CAVOK 22/20 Q1014=,SBSV,2022-06-09 05:00:00
1654754400000,METAR COR SBSV 090600Z 26002KT CAVOK 21/19 Q1013=,SBSV,2022-06-09 06:00:00
1654758000000,METAR SBSV 090700Z 26002KT 9999 FEW023 21/20 Q1014=,SBSV,2022-06-09 07:00:00
1654761600000,METAR SBSV 090800Z 25002KT 9999 SCT023 22/20 Q1014=,SBSV,2022-06-09 08:00:00
1654765200000,METAR SBSV 090900Z 26003KT 230V300 9999 SCT023 22/20 Q1015=,SBSV,2022-06-09 09:00:00
1654768800000,METAR SBSV 091000Z 28002KT 9999 SCT023 22/21 Q1015=,SBSV,2022-06-09 10:00:00
1654772400000,METAR SBSV 091100Z 26003KT 9999 SCT023 26/23 Q1016=,SBSV,2022-06-09 11:00:00
1654776000000,METAR SBSV 091200Z 20004KT 9999 SCT023 27/23 Q1017=,SBSV,2022-06-09 12:00:00
1654779600000,METAR SBSV 091300Z 20007KT 9999 SCT023 28/23 Q1017=,SBSV,2022-06-09 13:00:00
1654783200000,METAR SBSV 091400Z 17007KT 9999 SCT023 29/23 Q1016=,SBSV,2022-06-09 14:00:00
1654786800000,METAR SBSV 091500Z 17007KT 9999 SCT023 29/23 Q1016=,SBSV,2022-06-09 15:00:00
1654790400000,METAR SBSV 091600Z 19007KT 9999 SCT017 28/23 Q1015=,SBSV,2022-06-09 16:00:00
1654794000000,METAR SBSV 091700Z 18006KT 9999 SCT017 29/23 Q1014=,SBSV,2022-06-09 17:00:00
1654797600000,METAR SBSV 091800Z 15008KT 9999 SCT020 SCT060 28/22 Q1014=,SBSV,2022-06-09 18:00:00
1654801200000,METAR SBSV 091900Z 15007KT 120V180 9999 SCT020 FEW023TCU SCT060 28/22 Q1014=,SBSV,2022-06-09 19:00:00
1654804800000,METAR SBSV 092000Z 12008KT 100V190 9999 SCT023 FEW025TCU SCT060 28/22 Q1015=,SBSV,2022-06-09 20:00:00
1654808400000,METAR SBSV 092100Z 13005KT 9999 SCT023 FEW025TCU SCT100 27/22 Q1015=,SBSV,2022-06-09 21:00:00
1654812000000,METAR SBSV 092200Z 11005KT 9999 FEW023 SCT060 27/22 Q1015=,SBSV,2022-06-09 22:00:00
1654815600000,METAR SBSV 092300Z 09006KT 9999 FEW023 SCT100 27/22 Q1016=,SBSV,2022-06-09 23:00:00
1654819200000,METAR SBBR 100000Z 32002KT 9999 FEW045 SCT080 21/11 Q1020=,SBBR,2022-06-10 00:00:00
1654822800000,METAR SBBR 100100Z 26002KT 9999 FEW045 SCT080 21/10 Q1020=,SBBR,2022-06-10 01:00:00
1654826400000,METAR SBBR 100200Z 07003KT 9999 FEW045 SCT080 18/11 Q1020=,SBBR,2022-06-10 02:00:00
1654830000000,METAR SBBR 100300Z 24003KT CAVOK 19/11 Q1020=,SBBR,2022-06-10 03:00:00
1654833600000,METAR SBBR 100400Z 17004KT CAVOK 17/11 Q1020=,SBBR,2022-06-10 04:00:00
1654837200000,METAR SBBR 100500Z VRB02KT CAVOK 15/11 Q1019=,SBBR,2022-06-10 05:00:00
1654840800000,METAR SBBR 100600Z 24003KT CAVOK 16/10 Q1019=,SBBR,2022-06-10 06:00:00
1654844400000,METAR SBBR 100700Z 26001KT CAVOK 15/10 Q1019=,SBBR,2022-06-10 07:00:00
1654848000000,METAR SBBR 100800Z 27002KT CAVOK 14/10 Q1019=,SBBR,2022-06-10 08:00:00
1654851600000,METAR SBBR 100900Z 09001KT CAVOK 13/10 Q1020=,SBBR,2022-06-10 09:00:00
1654855200000,METAR SBBR 101000Z VRB02KT CAVOK 13/10 Q1020=,SBBR,2022-06-10 10:00:00
1654858800000,METAR SBBR 101100Z 36001KT CAVOK 16/11 Q1021=,SBBR,2022-06-10 11:00:00
1654862400000,METAR SBBR 101200Z 28002KT CAVOK 20/12 Q1021=,SBBR,2022-06-10 12:00:00
1654866000000,METAR SBBR 101300Z 24002KT CAVOK 24/11 Q1021=,SBBR,2022-06-10 13:00:00
1654869600000,METAR SBBR 101400Z VRB03KT 9999 FEW040 SCT100 26/11 Q1021=,SBBR,2022-06-10 14:00:00
1654873200000,METAR SBBR 101500Z 29006KT 240V030 9999 FEW045 27/11 Q1020=,SBBR,2022-06-10 15:00:00
1654876800000,METAR SBBR 101600Z 27005KT 200V350 9999 FEW045 28/11 Q1019=,SBBR,2022-06-10 16:00:00
1654880400000,METAR SBBR 101700Z 29007KT 250V060 9999 FEW045 SCT070 28/10 Q1018=,SBBR,2022-06-10 17:00:00
1654884000000,METAR SBBR 101800Z 30007KT 9999 FEW045 SCT070 27/11 Q1018=,SBBR,2022-06-10 18:00:00
1654887600000,METAR SBBR 101900Z 24008KT 9999 FEW045 SCT070 27/12 Q1018=,SBBR,2022-06-10 19:00:00
1654891200000,METAR SBBR 102000Z 24007KT 9999 SCT045 SCT080 26/11 Q1018=,SBBR,2022-06-10 20:00:00
1654894800000,METAR SBBR 102100Z 25005KT 9999 SCT035 BKN080 25/12 Q1019=,SBBR,2022-06-10 21:00:00
1654898400000,METAR SBBR 102200Z 24007KT 9999 SCT035 BKN080 24/12 Q1019=,SBBR,2022-06-10 22:00:00
1654902000000,METAR SBBR 102300Z 22004KT 9999 SCT035 BKN080 23/13 Q1020=,SBBR,2022-06-10 23:00:00
1654819200000,METAR SBCF 100000Z 16002KT CAVOK 20/14 Q1020=,SBCF,2022-06-10 00:00:00
1654822800000,METAR SBCF 100100Z 10006KT CAVOK 21/14 Q1020=,SBCF,2022-06-10 01:00:00
1654826400000,METAR SBCF 100200Z 15003KT CAVOK 19/14 Q1020=,SBCF,2022-06-10 02:00:00
1654830000000,METAR SBCF 100300Z 12003KT CAVOK 19/14 Q1019=,SBCF,2022-06-10 03:00:00
1654833600000,METAR SBCF 100400Z 11002KT CAVOK 19/13 Q1019=,SBCF,2022-06-10 04:00:00
1654837200000,METAR SBCF 100500Z 05005KT CAVOK 18/13 Q1018=,SBCF,2022-06-10 05:00:00
1654840800000,METAR SBCF 100600Z 17002KT CAVOK 17/13 Q1018=,SBCF,2022-06-10 06:00:00
1654844400000,METAR SBCF 100700Z 10002KT CAVOK 17/13 Q1018=,SBCF,2022-06-10 07:00:00
1654848000000,METAR SBCF 100800Z 21002KT CAVOK 16/13 Q1018=,SBCF,2022-06-10 08:00:00
1654851600000,METAR SBCF 100900Z 15002KT 9999 FEW025 BKN100 17/13 Q1019=,SBCF,2022-06-10 09:00:00
1654855200000,METAR SBCF 101000Z 13002KT CAVOK 17/13 Q1019=,SBCF,2022-06-10 10:00:00
1654858800000,METAR SBCF 101100Z 06004KT CAVOK 19/13 Q1020=,SBCF,2022-06-10 11:00:00
1654862400000,METAR SBCF 101200Z 04008KT CAVOK 20/13 Q1020=,SBCF,2022-06-10 12:00:00
1654866000000,METAR SBCF 101300Z 04004KT CAVOK 23/13 Q1019=,SBCF,2022-06-10 13:00:00
1654869600000,METAR SBCF 101400Z 33007KT CAVOK 25/13 Q1019=,SBCF,2022-06-10 14:00:00
1654873200000,METAR SBCF 101500Z 32006KT CAVOK 26/13 Q1018=,SBCF,2022-06-10 15:00:00
1654876800000,METAR SBCF 101600Z 30006KT CAVOK 27/13 Q1017=,SBCF,2022-06-10 16:00:00
1654880400000,METAR SBCF 101700Z 24007KT 9999 FEW030 BKN090 27/13 Q1016=,SBCF,2022-06-10 17:00:00
1654884000000,METAR SBCF 101800Z 22008KT 9999 FEW030 SCT080 28/14 Q1016=,SBCF,2022-06-10 18:00:00
1654887600000,METAR SBCF 101900Z 24006KT 9999 FEW030 SCT080 26/13 Q1016=,SBCF,2022-06-10 19:00:00
1654891200000,METAR SBCF 102000Z 24005KT CAVOK 25/12 Q1017=,SBCF,2022-06-10 20:00:00
1654894800000,METAR SBCF 102100Z 24002KT CAVOK 23/13 Q1017=,SBCF,2022-06-10 21:00:00
1654898400000,METAR SBCF 102200Z 32002KT CAVOK 23/12 Q1017=,SBCF,2022-06-10 22:00:00
1654902000000,METAR SBCF 102300Z 26002KT CAVOK 22/13 Q1018=,SBCF,2022-06-10 23:00:00
1654819200000,METAR SBCT 100000Z 16006KT 9999 -RA FEW005 OVC100 14/13 Q1020=,SBCT,2022-06-10 00:00:00
1654822800000,METAR SBCT 100100Z 05006KT 9999 FEW005 BKN100 13/13 Q1018=,SBCT,2022-06-10 01:00:00
1654826400000,METAR SBCT 100200Z 20007KT 7000 -RA BKN006 BKN080 14/13 Q1019=,SBCT,2022-06-10 02:00:00
1654830000000,METAR SBCT 100300Z 27004KT 9000 -RA BKN009 BKN100 13/13 Q1019=,SBCT,2022-06-10 03:00:00
1654833600000,METAR SBCT 100400Z 25009KT 9000 -RA BKN008 BKN100 14/14 Q1018=,SBCT,2022-06-10 04:00:00
1654837200000,METAR SBCT 100500Z 22004KT 9999 BKN010 BKN100 13/13 Q1017=,SBCT,2022-06-10 05:00:00
1654840800000,METAR SBCT 100600Z 24004KT 9999 BKN010 BKN100 13/13 Q1017=,SBCT,2022-06-10 06:00:00
1654844400000,METAR SBCT 100700Z 24004KT 6000 SCT008 12/12 Q1017=,SBCT,2022-06-10 07:00:00
1654848000000,METAR SBCT 100800Z 25006KT 2500 BCFG OVC006 12/12 Q1017=,SBCT,2022-06-10 08:00:00
1654851600000,METAR SBCT 100900Z 28005KT 230V330 5000 BR BKN003 12/12 Q1017=,SBCT,2022-06-10 09:00:00
1654855200000,METAR SBCT 101000Z 30005KT 3000 BR BKN003 OVC010 12/12 Q1018=,SBCT,2022-06-10 10:00:00
1654858800000,METAR SBCT 101100Z 27004KT 6000 BKN009 OVC011 13/13 Q1019=,SBCT,2022-06-10 11:00:00
1654862400000,METAR SBCT 101200Z 27005KT 240V340 9999 BKN011 OVC017 14/14 Q1019=,SBCT,2022-06-10 12:00:00
1654866000000,METAR SBCT 101300Z 25008KT 9000 BKN009 OVC017 14/13 Q1020=,SBCT,2022-06-10 13:00:00
1654869600000,METAR SBCT 101400Z 26008KT 9999 SCT009 BKN013 BKN020 15/13 Q1019=,SBCT,2022-06-10 14:00:00
1654873200000,METAR SBCT 101500Z 26008KT 240V320 9999 BKN013 BKN020 16/13 Q1019=,SBCT,2022-06-10 15:00:00
1654876800000,METAR SBCT 101600Z 24011KT 210V270 9999 BKN013 BKN020 16/12 Q1018=,SBCT,2022-06-10 16:00:00
1654880400000,METAR SBCT 101700Z 25010KT 170V290 9999 BKN013 BKN020 16/12 Q1018=,SBCT,2022-06-10 17:00:00
1654884000000,METAR SBCT 101800Z 25010KT 9999 SCT013 BKN020 16/11 Q1018=,SBCT,2022-06-10 18:00:00
1654887600000,METAR SBCT 101900Z 25007KT 9999 BKN030 16/12 Q1018=,SBCT,2022-06-10 19:00:00
